market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,rf_target,peak_pct,trough_pct,return_pct
613052,JPM,earnings_beat+direct_company,1.0,train,2025-09-27,0.8,315.69,2025-10-10,302.91,trailing_3.0ATR,-0.0309,0.54,-4.71,-4.05
613046,XOM,earnings_beat+direct_company,1.0,train,2025-09-27,0.77,114.22,2025-10-30,114.69,resolution-1d,-0.0162,2.48,-3.35,0.41
613049,LEVI,earnings_beat+direct_company,1.0,train,2025-09-26,0.88,23.02,2025-10-02,24.4,profit_lock_6%,-0.0045,6.08,-1.39,6.0
613050,PEP,earnings_beat+direct_company,1.0,train,2025-09-27,0.775,140.17,2025-09-30,140.44,rf_target,0.0012,0.0,-0.75,0.19
613051,DAL,earnings_beat+direct_company,1.0,train,2025-10-03,0.895,57.26,2025-10-08,57.12,resolution-1d,-0.0075,2.22,-1.73,-0.24
613055,WFC,earnings_beat+direct_company,1.0,train,2025-09-27,0.815,84.65,2025-10-02,80.26,trailing_3.0ATR,-0.0333,0.56,-5.45,-5.18
613056,GS,earnings_beat+direct_company,1.0,train,2025-09-27,0.785,804.12,2025-10-13,786.78,resolution-1d,-0.0199,0.68,-4.99,-2.16
613057,C,earnings_beat+direct_company,0.95,train,2025-09-27,0.805,103.16,2025-10-02,97.96,trailing_3.0ATR,-0.0295,0.45,-6.26,-5.04
613066,DPZ,earnings_beat+direct_company,0.95,train,2025-10-03,0.795,426.71,2025-10-09,405.14,trailing_3.0ATR,-0.017,0.77,-5.06,-5.05
613067,JNJ,earnings_beat+direct_company,0.95,train,2025-09-26,0.855,179.71,2025-09-29,181.62,rf_target,0.0025,0.0,-1.33,1.06
614609,IBKR,earnings_beat+direct_company,0.95,train,2025-10-04,0.82,69.61,2025-10-10,72.39,profit_lock_4%,-0.0163,4.47,-1.51,4.0
614613,BAC,earnings_beat+direct_company,0.95,train,2025-09-28,0.815,52.42,2025-10-02,50.12,trailing_3.0ATR,-0.0303,0.29,-4.48,-4.38
614614,MS,earnings_beat+direct_company,0.95,train,2025-09-28,0.835,161.16,2025-10-10,153.4,trailing_3.0ATR,-0.0257,0.66,-5.78,-4.82
614615,TSLA,earnings_beat+direct_company,0.95,train,2025-10-08,0.83,438.69,2025-10-21,442.6,resolution-1d,-0.0225,2.53,-6.21,0.89
614616,SCHW,earnings_beat+direct_company,0.95,train,2025-09-28,0.825,96.89,2025-10-15,94.33,resolution-1d,-0.0274,0.42,-5.09,-2.64
614637,MKC,earnings_beat+direct_company,0.95,train,2025-10-04,0.88,68.29,2025-10-07,65.62,resolution-1d,0.0086,0.0,-3.94,-3.91
614638,OMC,earnings_beat+direct_company,0.95,train,2025-10-03,0.82,77.61,2025-10-20,78.19,resolution-1d,-0.0397,3.9,-2.46,0.75
