market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_qty,_position_size_pct,_asset_entry_notional,_benchmark_sell_cost,_asset_buy_cost,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
2186413,WDAY,Workday Earnings,0.9,test,2026-05-12,0.885,118.62,2026-05-21,121.85,resolution-1d,14.59,-5.12,2.72,2026-05-12 00:00:00+00:00,2026-05-21 00:00:00+00:00,2026-05-12,2026-05-21,68,0.07890408592717646,8066.16,4.64,4.38,resolution-1d,219.64,201.46,2.4976,18.18,8285.8,11
2256958,CRM,Salesforce Earnings,0.95,test,2026-05-14,0.84,167.58,2026-05-27,177.51,resolution-1d,11.85,-1.94,5.93,2026-05-14 00:00:00+00:00,2026-05-27 00:00:00+00:00,2026-05-14,2026-05-27,44,0.07890408592717646,7373.52,4.3,4.04,resolution-1d,436.92,420.01,5.6961,16.91,7810.44,10
2256959,HPQ,HP Earnings,0.9,test,2026-05-21,0.865,21.9,2026-05-27,25.49,resolution-1d,16.76,-4.93,16.39,2026-05-21 00:00:00+00:00,2026-05-27 00:00:00+00:00,2026-05-15,2026-05-27,338,0.07890408592717646,7402.2,4.27,4.88,resolution-1d,1213.42,1194.06,16.1312,19.36,8615.62,11
2277318,DELL,Dell Technologies Earnings,1.0,test,2026-05-20,0.94,242.93,2026-05-28,317.05,resolution-1d,28.49,-2.36,30.51,2026-05-20 00:00:00+00:00,2026-05-28 00:00:00+00:00,2026-05-20,2026-05-28,30,0.07890408592717646,7287.9,4.26,3.99,resolution-1d,2223.6,2205.1,30.257,18.5,9511.5,12
2277310,OKTA,Okta Earnings,1.0,test,2026-05-20,0.94,89.04,2026-05-28,94.72,resolution-1d,8.25,-6.39,6.38,2026-05-20 00:00:00+00:00,2026-05-28 00:00:00+00:00,2026-05-20,2026-05-28,83,0.07890408592717646,7390.32,4.26,4.05,resolution-1d,471.44,454.51,6.15,16.93,7861.76,10
2277279,WSM,Williams-Sonoma Earnings,1.0,test,2026-05-20,0.88,180.25,2026-05-28,205.6,resolution-1d,14.8,-6.63,14.06,2026-05-20 00:00:00+00:00,2026-05-28 00:00:00+00:00,2026-05-20,2026-05-28,41,0.07890408592717646,7390.25,4.26,4.05,resolution-1d,1039.35,1021.74,13.8255,17.61,8429.6,11
2297855,HPE,Hewlett Packard Enterprise Earnings,1.0,test,2026-05-19,0.86,32.62,2026-06-01,47.0,resolution-1d,36.65,-2.27,44.08,2026-05-19 00:00:00+00:00,2026-06-01 00:00:00+00:00,2026-05-19,2026-06-01,247,0.07890408592717646,8057.14,4.61,4.89,resolution-1d,3551.86,3529.33,43.8037,22.53,11609.0,15
2312808,CXM,Sprinklr Earnings,1.0,test,2026-05-20,0.855,5.27,2026-06-01,6.01,resolution-1d,7.02,-3.61,14.04,2026-05-20 00:00:00+00:00,2026-06-01 00:00:00+00:00,2026-05-20,2026-06-02,1404,0.07890408592717646,7399.08,4.26,8.61,resolution-1d,1038.96,1012.2,13.6801,26.76,8438.04,11
2312767,PANW,Palo Alto Networks Earnings,1.0,test,2026-05-20,0.89,246.66,2026-06-01,300.48,resolution-1d,15.02,-4.62,21.82,2026-05-20 00:00:00+00:00,2026-06-01 00:00:00+00:00,2026-05-20,2026-06-02,30,0.07890408592717646,7399.8,4.26,4.05,resolution-1d,1614.6,1596.66,21.5771,17.94,9014.4,11
2312792,CRWD,CrowdStrike Earnings,1.0,test,2026-05-20,0.905,650.11,2026-06-01,782.17,resolution-1d,12.52,-5.54,20.31,2026-05-20 00:00:00+00:00,2026-06-01 00:00:00+00:00,2026-05-20,2026-06-02,11,0.07890408592717646,7151.21,4.26,3.93,resolution-1d,1452.66,1435.06,20.0673,17.6,8603.87,11
2357825,GTLB,GitLab Earnings,1.0,test,2026-05-27,0.805,26.52,2026-06-01,33.79,resolution-1d,17.35,-1.6,27.41,2026-05-27 00:00:00+00:00,2026-06-01 00:00:00+00:00,2026-05-27,2026-06-02,310,0.07890408592717646,8221.2,4.71,5.2,resolution-1d,2253.7,2231.9,27.1481,21.8,10474.9,13
2357826,M,Macy's Earnings,1.0,test,2026-05-27,0.83,21.05,2026-06-01,21.8,resolution-1d,7.27,-0.33,3.56,2026-05-27 00:00:00+00:00,2026-06-01 00:00:00+00:00,2026-05-27,2026-06-02,391,0.07890408592717646,8230.55,4.71,5.48,resolution-1d,293.25,272.67,3.3129,20.58,8523.8,11
