symbol,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
MDB,1,2.245515873366082,1.0,2.245515873366082,,,,2.245515873366082,2.245515873366082,,0
MET,2,-15.926856795129638,0.5,24.53468166640883,-40.46153846153847,0.6063704594359596,0.6063704594359596,-7.963428397564819,24.53468166640883,-40.46153846153847,1
META,2,60.381730982198704,1.0,30.190865491099352,,,,30.190865491099352,44.10943370221183,,0
MKC,1,-32.314222475125135,0.0,,-32.314222475125135,,0.0,-32.314222475125135,,-32.314222475125135,1
MKTX,1,27.170318062598223,1.0,27.170318062598223,,,,27.170318062598223,27.170318062598223,,0
MMM,1,-19.847400338536257,0.0,,-19.847400338536257,,0.0,-19.847400338536257,,-19.847400338536257,1
MOG-A,1,-49.270040985701016,0.0,,-49.270040985701016,,0.0,-49.270040985701016,,-49.270040985701016,1
MOG-B,1,-70.91068535780612,0.0,,-70.91068535780612,,0.0,-70.91068535780612,,-70.91068535780612,1
MPC,1,16.329535457099112,1.0,16.329535457099112,,,,16.329535457099112,16.329535457099112,,0
MRK,1,86.96347745172976,1.0,86.96347745172976,,,,86.96347745172976,86.96347745172976,,0
MRNA,1,-35.10635929468138,0.0,,-35.10635929468138,,0.0,-35.10635929468138,,-35.10635929468138,1
MRVL,1,-9.90920718726149,0.0,,-9.90920718726149,,0.0,-9.90920718726149,,-9.90920718726149,1
MRX,2,-42.143853316638015,0.5,8.450737864214348,-50.59459118085236,0.16702848401337708,0.16702848401337708,-21.071926658319008,8.450737864214348,-50.59459118085236,1
MS,2,84.24232501502001,0.5,86.29717960889126,-2.0548545938712426,41.99673293978029,41.99673293978029,42.12116250751001,86.29717960889126,-2.0548545938712426,1
MSCI,1,-12.595873741813485,0.0,,-12.595873741813485,,0.0,-12.595873741813485,,-12.595873741813485,1
MSFT,3,9.562872997143032,0.3333333333333333,67.35622341944378,-28.896675211150374,2.330933331508429,1.1654666657542145,3.1876243323810107,67.35622341944378,-47.64900108004641,1
MSM,1,42.06311625564453,1.0,42.06311625564453,,,,42.06311625564453,42.06311625564453,,0
MTB,1,-31.219941262976178,0.0,,-31.219941262976178,,0.0,-31.219941262976178,,-31.219941262976178,1
MTN,2,44.02882682124525,0.5,68.26826419810384,-24.239437376858586,2.81641290334897,2.81641290334897,22.014413410622623,68.26826419810384,-24.239437376858586,1
NET,1,-63.75647716339715,0.0,,-63.75647716339715,,0.0,-63.75647716339715,,-63.75647716339715,1
NFLX,2,-71.5181257697148,0.0,,-35.7590628848574,,0.0,-35.7590628848574,,-41.776743252727805,2
NKE,1,-59.39098616697427,0.0,,-59.39098616697427,,0.0,-59.39098616697427,,-59.39098616697427,1
NOC,60,-495.314846595013,0.31666666666666665,42.68630399239755,-31.862307864647963,1.3397116170532983,0.6208419688783579,-8.255247443250218,169.82191599344074,-70.25390210184572,8
NVDA,1,-53.70442870724511,0.0,,-53.70442870724511,,0.0,-53.70442870724511,,-53.70442870724511,1
NVTS,1,-50.80820484620243,0.0,,-50.80820484620243,,0.0,-50.80820484620243,,-50.80820484620243,1
NWS,1,40.406341626955836,1.0,40.406341626955836,,,,40.406341626955836,40.406341626955836,,0
